Model,Type,Dataset,Splitting,Features,Parameters,RMSE,MSE,MAE,MAPE,R2,Adjusted_R2,Time
RandomForestRegressor,default,valid,block_splits,base_features,"[20, 5, 42]",874.9134534907835,876881.1165831959,579.6791968741836,0.022112188575519314,0.3378984968567652,0.3373931722979838,1.1084121704101562
RandomForestRegressor,cross_val,valid,block_splits,base_features,"[30, 10, 42]",772.5977358765377,713592.2174643131,497.46022919785565,0.018699031716661645,0.5301113588103382,0.5297527336310291,2.4667742252349854
