Model,Type,Splitting,Features,Parameters,RMSE,MSE,MAE,MAPE,R2,Adjusted_R2,Time
LinearRegression,default,block_splits,all_features,"[100, 0.0, 0.0]",17.95715088649876,406.86945736296605,14.931154646563737,0.0005703900014240035,0.9998424851274279,0.9998423650016909,0.9716683864593506
LinearRegression,default,block_splits,most_rel_features,"[100, 0.0, 0.0]",10.66215433405679,154.96623014445697,8.33149782098798,0.0002515262153938944,0.9999754092666372,0.9999753905129797,0.3307024955749512
LinearRegression,default,block_splits,least_rel_features,"[100, 0.0, 0.0]",17781.16237788932,565567392.9839853,15333.291889530836,0.48318215376591356,-117.95170349584396,-118.04241976161772,0.37160634994506836
LinearRegression,default_norm,block_splits,all_features,"[100, 0.0, 0.0]",2072.0235937584825,7790524.880891189,1732.276249020977,0.04826524746835241,0.3123669864061692,0.3118425761002825,0.44769763946533203
LinearRegression,default_norm,block_splits,most_rel_features,"[100, 0.0, 0.0]",5808.0605287120325,60267105.192176744,5314.9592407354985,0.1468658797636047,-8.76483330541642,-8.772280270758968,0.2987037658691406
LinearRegression,default_norm,block_splits,least_rel_features,"[100, 0.0, 0.0]",13603.989444601984,336495347.46034485,12057.571091675629,0.34109243455957117,-46.188761097391634,-46.22474871309984,0.4011353015899658
LinearRegression,cross_val,block_splits,all_features,"[80, 0.2, 0.2]",1427.6995080824338,3315924.6534524513,1267.7527963531043,0.03542821638805777,0.500186517768444,0.4998053444740824,0.5142735481262207
