Model,Type,Dataset,Splitting,Features,Parameters,RMSE,MSE,MAE,MAPE,R2,Adjusted_R2,Time
RandomForestRegressor,default,valid,block_splits,base_features,"[20, 5, 42]",874.9134534907835,876881.1165831959,579.6791968741836,0.022112188575519314,0.3378984968567652,0.3373931722979838,1.4161922454833984
RandomForestRegressor,default,valid,block_splits,base_and_most_corr_features,"[20, 5, 42]",949.3624441897607,1004571.0469986502,642.0163408245942,0.024577602437141688,0.21804339891209237,0.2174465993691898,1.0389674186706543
RandomForestRegressor,default,valid,block_splits,base_and_least_corr_features,"[20, 5, 42]",1010.9726793179527,1087590.4757341943,684.6768979942432,0.025798194545630156,0.3662911331637942,0.3658074782377601,1.06040301322937
RandomForestRegressor,default_norm,valid,block_splits,base_features_norm,"[20, 5, 42]",2638.6204527815376,10131622.863616498,2272.1063875206464,0.07031786658906963,-2.5748213745845736,-2.577549725185287,0.8724110126495361
RandomForestRegressor,default_norm,valid,block_splits,base_and_most_corr_features_norm,"[20, 5, 42]",6074.725782886018,92610756.8080698,5473.59709134371,0.13574168487707988,-11.827617141710595,-11.837407347504689,0.9599019050598144
RandomForestRegressor,default_norm,valid,block_splits,base_and_least_corr_features_norm,"[20, 5, 42]",1948.0944274854858,4842455.889694144,1709.0186955926195,0.05653331887281186,-2.064596661600131,-2.0669356020020393,1.0484007358551026
RandomForestRegressor,cross_val,valid,block_splits,base_and_least_corr_features,"[10, 10, 42]",1084.1418636240564,1276334.7923660765,727.9531395984442,0.026895877531921353,0.26565235098419426,0.2650918872184886,2.0259858131408692
