Model,Type,Dataset,Splitting,Features,Parameters,RMSE,MSE,MAE,MAPE,R2,Adjusted_R2,Time
RandomForestRegressor,default,valid,walk_forward_splits,all_features,"[20, 5, 42]",3633.81028872461,24353308.542079173,3053.8936490886485,0.1026575010377405,-1.448513383064024,-1.4504741545419533,1.08548273823478
RandomForestRegressor,default,valid,walk_forward_splits,most_rel_features,"[20, 5, 42]",3239.5279152797057,19027436.51750186,2657.2615628301137,0.09037023113805688,-1.3457855272173889,-1.3476640341460913,0.7510149695656516
RandomForestRegressor,default,valid,walk_forward_splits,least_rel_features,"[20, 5, 42]",6060.488142373564,58058774.02357468,5312.26726865159,0.17149916608996035,-6.748422689887334,-6.754627632982337,0.7954132882031527
RandomForestRegressor,default_norm,valid,walk_forward_splits,all_features_norm,"[20, 5, 42]",5190.939166347819,44571792.57439533,4437.898290004578,0.14439590950081416,-4.181289674059741,-4.185438854979908,1.008965708992698
RandomForestRegressor,default_norm,valid,walk_forward_splits,most_rel_features_norm,"[20, 5, 42]",7259.576928480453,108960080.05004114,6644.4489149745505,0.20123522080003403,-21.847933490986534,-21.866230134422757,0.7656717733903364
RandomForestRegressor,default_norm,valid,walk_forward_splits,least_rel_features_norm,"[20, 5, 42]",7264.564724984783,79553316.26853757,6472.24459395306,0.21733678784519697,-13.098132107613697,-13.109421903095273,0.8616442680358887
RandomForestRegressor,cross_val,valid,walk_forward_splits,most_rel_features,"[30, 10, 42]",3037.4114212282143,17756074.570996538,2487.278179882944,0.08331039644333349,-0.4365599290146053,-0.43771032735615856,2.350228949026628
