Date,Open,High,Low,Close,Adj Close,Volume
2020-07-20,9.058642387390137,9.19212532043457,9.022212982177734,9.109347343444824,9.109347343444824,1452850
2020-07-21,9.109519958496094,9.155966758728027,7.299462795257568,7.376229763031006,7.376229763031006,363648
2020-07-22,7.377270221710205,9.084153175354004,7.000232219696045,7.654085159301758,7.654085159301758,365824
2020-07-23,7.654085159301758,8.69340705871582,6.842566013336182,8.043291091918945,8.043291091918945,455439
2020-07-24,8.043291091918945,9.704178810119629,8.043291091918945,8.74049186706543,8.74049186706543,515816
2020-07-25,8.741738319396973,9.378084182739258,7.71398401260376,7.71398401260376,7.71398401260376,491897
2020-07-26,7.7017388343811035,8.752655029296875,7.531022071838379,8.263460159301758,8.263460159301758,634730
2020-07-27,8.263487815856934,10.234026908874512,8.200373649597168,10.130396842956543,10.130396842956543,951816
2020-07-28,10.129560470581055,10.893622398376465,9.764559745788574,10.206279754638672,10.206279754638672,499418
2020-07-29,10.207181930541992,13.939191818237305,10.176557540893555,11.039546012878418,11.039546012878418,591798
2020-07-30,11.040032386779785,12.339553833007812,10.32434368133545,11.606706619262695,11.606706619262695,672064
2020-07-31,11.606706619262695,11.803292274475098,10.820408821105957,11.3451509475708,11.3451509475708,516084
2020-08-01,11.34222412109375,11.637272834777832,10.986662864685059,11.499176025390625,11.499176025390625,492406
2020-08-02,11.501188278198242,12.339920043945312,11.00975227355957,11.575799942016602,11.575799942016602,488442
2020-08-03,11.577676773071289,11.828221321105957,10.923524856567383,11.656676292419434,11.656676292419434,432498
2020-08-04,11.641332626342773,11.739562034606934,10.948614120483398,11.399311065673828,11.399311065673828,533531
2020-08-05,11.405644416809082,12.597389221191406,11.261030197143555,11.92562198638916,11.92562198638916,437249
2020-08-06,11.92562198638916,12.739461898803711,11.563873291015625,12.430146217346191,12.430146217346191,682845
2020-08-07,12.42308521270752,14.316417694091797,12.42308521270752,13.83181095123291,13.83181095123291,1238005
2020-08-08,13.856987953186035,20.6917667388916,13.758463859558105,20.539081573486328,20.539081573486328,2593178
2020-08-09,20.560134887695312,29.292329788208008,17.744840621948242,28.85457420349121,28.85457420349121,4003253
2020-08-10,28.85457420349121,31.858749389648438,25.582807540893555,31.174732208251953,31.174732208251953,4667536
2020-08-11,31.166866302490234,31.166866302490234,21.01813316345215,21.01813316345215,21.01813316345215,2406178
2020-08-12,21.89865493774414,22.650299072265625,18.126094818115234,20.913185119628906,20.913185119628906,1812211
2020-08-13,20.920238494873047,21.739431381225586,18.70718002319336,21.447128295898438,21.447128295898438,1956264
2020-08-14,21.71409797668457,30.08902359008789,21.70510482788086,28.701595306396484,28.701595306396484,2308594
2020-08-15,29.063644409179688,29.701295852661133,25.373424530029297,26.935516357421875,26.935516357421875,1613050
2020-08-16,26.95625877380371,29.466638565063477,26.516109466552734,27.735435485839844,27.735435485839844,1449110
2020-08-17,27.735435485839844,29.570301055908203,26.516826629638672,28.69636344909668,28.69636344909668,1737560
2020-08-18,28.71710968017578,33.552757263183594,27.35858154296875,32.909629821777344,32.909629821777344,2140705
2020-08-19,32.95766830444336,50.732810974121094,32.2617073059082,50.055320739746094,50.055320739746094,5461473
2020-08-20,50.055320739746094,62.62416076660156,45.671512603759766,61.69888687133789,61.69888687133789,11816629
2020-08-21,61.3254508972168,72.58354949951172,51.81974411010742,53.175987243652344,53.175987243652344,12878550
2020-08-22,53.20867156982422,54.93765640258789,43.12493896484375,45.908451080322266,45.908451080322266,3951036
2020-08-23,45.90810775756836,52.94399642944336,45.50283432006836,50.06128692626953,50.06128692626953,3181381
2020-08-24,50.04883575439453,51.91474533081055,48.1700553894043,51.809173583984375,51.809173583984375,2712217
2020-08-25,51.94727325439453,53.747615814208984,44.06374740600586,46.971946716308594,46.971946716308594,3748704
2020-08-26,47.05718231201172,56.67337417602539,45.35469436645508,50.76429748535156,50.76429748535156,0
2020-08-27,50.71804428100586,52.17509841918945,44.48341751098633,46.05425262451172,46.05425262451172,10383251
2020-08-28,45.956085205078125,49.15876770019531,45.261112213134766,47.35478210449219,47.35478210449219,12233144
2020-08-29,47.3559684753418,52.08419418334961,46.21096420288086,50.21052932739258,50.21052932739258,57406194
2020-08-30,50.20474624633789,82.34881591796875,49.13239669799805,76.59658813476562,76.59658813476562,156351653
2020-08-31,75.97988891601562,76.7569580078125,61.00004196166992,62.361629486083984,62.361629486083984,71952937
2020-09-01,62.34689712524414,75.96878051757812,62.3214111328125,72.96363067626953,72.96363067626953,85956755
2020-09-02,72.93093872070312,72.93093872070312,56.04025650024414,60.013450622558594,60.013450622558594,69973584
2020-09-03,60.02327346801758,61.162437438964844,48.17218017578125,48.64690399169922,48.64690399169922,0
2020-09-04,48.52046585083008,49.2393913269043,41.16634750366211,44.02445602416992,44.02445602416992,0
2020-09-05,44.006378173828125,44.750850677490234,32.8341178894043,34.8701171875,34.8701171875,0
2020-09-06,34.91526412963867,41.4431037902832,33.14120101928711,40.7185173034668,40.7185173034668,90374250
2020-09-07,40.7185173034668,42.21961975097656,37.418758392333984,39.40707015991211,39.40707015991211,79465365
2020-09-08,39.4489631652832,39.9749870300293,36.364662170410156,36.579349517822266,36.579349517822266,60885078
2020-09-09,36.54808044433594,39.82362365722656,35.653648376464844,39.1658821105957,39.1658821105957,55768361
2020-09-10,39.1658821105957,42.636085510253906,39.16571044921875,42.1627082824707,42.1627082824707,31034503
2020-09-11,42.331058502197266,48.94639587402344,40.32852554321289,48.83350372314453,48.83350372314453,38217934
2020-09-12,48.74962615966797,59.861568450927734,48.20799255371094,59.861568450927734,59.861568450927734,46833712
2020-09-13,59.861568450927734,61.328575134277344,47.905879974365234,49.076515197753906,49.076515197753906,55942860
2020-09-14,49.0578498840332,70.0968246459961,47.85042190551758,69.2322006225586,69.2322006225586,108871576
2020-09-15,69.2322006225586,70.01312255859375,50.679893493652344,50.769493103027344,50.769493103027344,97147007
2020-09-16,50.76280212402344,51.20562744140625,46.22282028198242,46.30913543701172,46.30913543701172,56714837
2020-09-17,46.30913543701172,52.70863723754883,46.165184020996094,52.09439468383789,52.09439468383789,47341395
2020-09-18,52.059810638427734,52.4300651550293,49.23639678955078,50.1926155090332,50.1926155090332,32399834
2020-09-19,50.1926155090332,50.50552749633789,42.73590850830078,42.94136428833008,42.94136428833008,36142393
2020-09-20,42.93009948730469,43.74373245239258,39.809505462646484,40.202640533447266,40.202640533447266,25218050
2020-09-21,40.202640533447266,40.732421875,34.60539627075195,39.90034484863281,39.90034484863281,37940639
2020-09-22,39.77669906616211,40.52858352661133,38.019344329833984,39.61626434326172,39.61626434326172,26052981
2020-09-23,39.597747802734375,39.66803741455078,35.81827926635742,35.97749328613281,35.97749328613281,23355554
2020-09-24,35.977481842041016,39.007659912109375,35.68940353393555,38.76840591430664,38.76840591430664,26169581
2020-09-25,38.76827621459961,39.733131408691406,37.419822692871094,39.25203323364258,39.25203323364258,25900223
2020-09-26,39.25203323364258,41.02130126953125,39.24107360839844,40.975772857666016,40.975772857666016,35978116
2020-09-27,40.975772857666016,41.9064826965332,38.62137222290039,40.33834457397461,40.33834457397461,26125629
2020-09-28,40.33818435668945,40.74493408203125,38.806541442871094,38.87356185913086,38.87356185913086,20191901
2020-09-29,38.87350082397461,39.197059631347656,37.08436584472656,38.24654006958008,38.24654006958008,25267882
2020-09-30,38.24660110473633,38.39528274536133,36.841888427734375,37.21207809448242,37.21207809448242,19463452
2020-10-01,37.212093353271484,38.030399322509766,34.818294525146484,35.317100524902344,35.317100524902344,24476420
2020-10-02,35.317100524902344,35.578643798828125,31.907346725463867,33.29153060913086,33.29153060913086,23694431
2020-10-03,33.29153060913086,33.50457763671875,32.46117401123047,32.60481643676758,32.60481643676758,10873239
2020-10-04,32.60481643676758,33.019596099853516,31.707172393798828,32.9863395690918,32.9863395690918,14504792
2020-10-05,32.98695373535156,33.37965774536133,32.20050048828125,32.31277084350586,32.31277084350586,14917218
2020-10-06,32.312992095947266,32.393802642822266,28.55426597595215,28.67503547668457,28.67503547668457,22459765
2020-10-07,28.675048828125,28.690906524658203,27.935081481933594,28.502702713012695,28.502702713012695,14312527
2020-10-08,28.503395080566406,29.591888427734375,27.81593894958496,29.4530029296875,29.4530029296875,17397904
2020-10-09,29.45123863220215,33.09563064575195,28.8360595703125,32.855323791503906,32.855323791503906,20169242
2020-10-10,32.855186462402344,34.524009704589844,32.83299255371094,33.26920700073242,33.26920700073242,14464397
2020-10-11,33.26920700073242,33.62818145751953,32.418521881103516,33.627532958984375,33.627532958984375,10891915
2020-10-12,33.626163482666016,37.466129302978516,33.017581939697266,36.958282470703125,36.958282470703125,21231117
2020-10-13,36.95881652832031,36.967674255371094,35.30609130859375,35.72759246826172,35.72759246826172,11670153
2020-10-14,35.730228424072266,36.11369705200195,34.69479751586914,35.06830596923828,35.06830596923828,10605120
2020-10-15,35.068294525146484,35.068294525146484,31.93198013305664,31.96821403503418,31.96821403503418,10976097
2020-10-16,31.968215942382812,32.168617248535156,29.906658172607422,30.265933990478516,30.265933990478516,11951305
2020-10-17,30.26611328125,30.465892791748047,29.440439224243164,30.240985870361328,30.240985870361328,6678748
2020-10-18,30.24139404296875,31.135986328125,29.726953506469727,30.850370407104492,30.850370407104492,11121773
2020-10-19,30.850370407104492,30.920997619628906,29.9919376373291,30.08399200439453,30.08399200439453,8447013
2020-10-20,30.08470916748047,30.08470916748047,25.586137771606445,25.650985717773438,25.650985717773438,14648017
2020-10-21,25.650394439697266,27.7564697265625,25.296634674072266,27.15761947631836,27.15761947631836,14477156
2020-10-22,27.15526580810547,29.67333221435547,26.624488830566406,29.22545051574707,29.22545051574707,18574362
2020-10-23,29.2247314453125,29.43254280090332,28.29560661315918,28.691232681274414,28.691232681274414,11485048
2020-10-24,28.690282821655273,29.021087646484375,28.498533248901367,28.758981704711914,28.758981704711914,9723831
2020-10-25,28.75861167907715,28.85628890991211,28.119428634643555,28.172998428344727,28.172998428344727,9285523
2020-10-26,28.172704696655273,28.360145568847656,26.424909591674805,27.00792121887207,27.00792121887207,10085146
2020-10-27,27.009096145629883,27.850629806518555,26.601764678955078,27.10723114013672,27.10723114013672,12253259
2020-10-28,27.106679916381836,27.227773666381836,24.953386306762695,25.30803680419922,25.30803680419922,11300007
2020-10-29,25.29054832458496,25.402217864990234,22.59351921081543,22.648414611816406,22.648414611816406,14025349
2020-10-30,22.648082733154297,23.015518188476562,21.384082794189453,21.720897674560547,21.720897674560547,15295763
2020-10-31,21.721235275268555,22.3200626373291,21.516502380371094,21.88619613647461,21.88619613647461,10682269
