Model,Type,Splitting,Features,Parameters,RMSE,MSE,MAE,MAPE,R2,Adjusted_R2,Time
GradientBoostingTreeRegressor,default,single_split,all_features,"[20, 5, 0.1, 42]",774.9165828836657,600495.710428097,608.616844890248,0.02318708190097023,-0.4620566969237534,-0.4640251340788173,15.117395877838135
GradientBoostingTreeRegressor,default,single_split,most_rel_features,"[20, 5, 0.1, 42]",441.8475133811919,195229.22508114256,349.6706035350972,0.013226244455615065,0.5246657203235805,0.5240257549520875,8.351855278015137
GradientBoostingTreeRegressor,default,single_split,least_rel_features,"[20, 5, 0.1, 42]",1518.8898332465185,2307026.3255396364,1110.702788057411,0.04230322857804296,-4.617031446952368,-4.624593926180847,8.14446759223938
GradientBoostingTreeRegressor,default_norm,single_split,all_features,"[20, 5, 0.1, 42]",6048.787724443222,36587832.93537501,5208.837797800393,0.1965489737444435,-88.08221197942726,-88.20214764011986,9.006390810012817
GradientBoostingTreeRegressor,default_norm,single_split,most_rel_features,"[20, 5, 0.1, 42]",17678.09650791213,312515096.1430551,15701.066128842973,0.5927214189667723,-759.8960085326621,-760.9204393755199,7.422336578369141
GradientBoostingTreeRegressor,default_norm,single_split,least_rel_features,"[20, 5, 0.1, 42]",1568.5640153201775,2460393.070157358,1378.5398234507986,0.05228201255897549,-4.990441068636226,-4.998506287173603,8.497314214706421
GradientBoostingTreeRegressor,cross_val,walk_forward_splits,most_rel_features,"[3, 3, 0.7, 42]",5214.480936136094,33735803.742780074,4299.025523981569,0.18431884911500435,-26.18408686345014,-26.20585590197943,0.7155088901519775
GradientBoostingTreeRegressor,final_validated,single_split,most_rel_features,"[3, 3, 0.7, 42]",14416.04613095713,207822386.04988402,12525.424427578644,0.47073982658132674,-504.99547343692325,-505.6767194462628,0.9410383701324463
GradientBoostingTreeRegressor,final_trained,whole_train_valid,most_rel_features,"[3, 3, 0.7, 42]",5832.426247630437,34017195.93404846,3751.948578983928,0.11771402618365756,0.7954078641905982,0.7953961857240518,1.3163373470306396
