Model,Type,Splitting,Features,Parameters,RMSE,MSE,MAE,MAPE,R2,Adjusted_R2,Time
RandomForestRegressor,default,single_split,all_features,"[20, 5, 42]",1451.7311339635737,2107523.2853191635,1294.0677533475646,0.04908319824305851,-4.131291497531168,-4.138200001735182,3.245426893234253
RandomForestRegressor,default,single_split,most_rel_features,"[20, 5, 42]",816.6512808987077,666919.3145935,660.1500594874742,0.02517845319861984,-0.6237815412771057,-0.6259677163579231,1.6275432109832764
RandomForestRegressor,default,single_split,least_rel_features,"[20, 5, 42]",1117.4177925113086,1248622.5230208456,860.0998003484332,0.03278579640970665,-2.04008320127884,-2.0441762113108544,1.670180320739746
RandomForestRegressor,default_norm,single_split,all_features,"[20, 5, 42]",2621.3470089527486,6871460.141345521,2329.2325662808003,0.08777974204093623,-15.730284901013988,-15.75280968714797,2.0310564041137695
RandomForestRegressor,default_norm,single_split,most_rel_features,"[20, 5, 42]",12707.49212391784,161480356.07943395,11721.553943987894,0.4417164103352765,-392.1642340280104,-392.6935699203403,1.4010379314422607
RandomForestRegressor,default_norm,single_split,least_rel_features,"[20, 5, 42]",1139.0933493353616,1297533.658500052,980.0289222833304,0.03727679377523674,-2.159169569323898,-2.163422911053045,1.5530164241790771
RandomForestRegressor,cross_val,walk_forward_splits,most_rel_features,"[30, 10, 42]",2240.6950726353143,12128814.100935869,1925.4969004038644,0.07401348861866335,-0.43962096890398056,-0.4407738185287283,2.4074555158615114
RandomForestRegressor,final_validated,single_split,most_rel_features,"[30, 10, 42]",467.62074407006,218669.16028463657,363.3494931316385,0.013752112255007682,0.4675953472225045,0.46687854526656036,4.542667865753174
RandomForestRegressor,final_trained,whole_train_valid,most_rel_features,"[30, 10, 42]",191.9162170584053,36831.83437000894,133.2448976755199,0.003983928863708869,0.9997784795762077,0.9997784669314457,4.810887098312378
