Model,Type,Dataset,Splitting,Features,Parameters,RMSE,MSE,MAE,MAPE,R2,Adjusted_R2,Time
LinearRegression,default,valid,single_split,base_features,"[100, 0.0, 0.0]",2.6834944936401754,7.201142697397142,1.9938407942504406,6.73531030551495e-05,0.9999579219302515,0.9999578652785251,1.5055022239685059
LinearRegression,default,valid,single_split,base_and_most_corr_features,"[100, 0.0, 0.0]",2.746863963862132,7.545261635964385,2.0494224714318756,6.91730597705313e-05,0.9999559111576133,0.9999558517986872,0.5688674449920654
LinearRegression,default,valid,single_split,base_and_least_corr_features,"[100, 0.0, 0.0]",5.350591210363116,28.628826300415035,4.869163411818078,0.00016493952480093474,0.9998327146398134,0.9998324894154981,0.5862960815429688
LinearRegression,default_norm,valid,single_split,base_features_norm,"[100, 0.0, 0.0]",3225.2737671389705,10402390.872994807,3159.373043855477,0.1069167428603383,-59.78375989745723,-59.86559599290988,0.534393310546875
LinearRegression,default_norm,valid,single_split,base_and_most_corr_features_norm,"[100, 0.0, 0.0]",829.0372370663741,687302.7404426474,672.3622734429771,0.02283848312113026,-3.016081039637271,-3.0214880824371866,0.4743461608886719
LinearRegression,default_norm,valid,single_split,base_and_least_corr_features_norm,"[100, 0.0, 0.0]",1586.5592301468553,2517170.1907641822,1559.5445554618757,0.05270761907594482,-13.708452159171527,-13.728254854774583,0.5500831604003906
LinearRegression,cross_val,valid,walk_forward_splits,base_and_most_corr_features_norm,"[100, 0.4, 0.4]",2883.7456389693525,17967483.223806694,2348.910024675634,0.10054069000175606,-2.046911568955444,-2.049351538179833,0.29633924961090086
LinearRegression,tuned,valid,single_split,base_and_most_corr_features_norm,"[100, 0.4, 0.4]",740.8632922871659,548878.4178585786,598.6590064907083,0.020342042245275013,-2.207233257368169,-2.2115513095490753,0.3864924907684326
LinearRegression,final,train,whole_train_valid,base_and_most_corr_features_norm,"[100, 0.4, 0.4]",3105.885485163493,9646524.646949265,2459.235548749988,0.09000664138403766,0.9414317048076728,0.9414283616299237,0.7036643028259277
